Na,Mg,Al,S,K,Ti,V,Cr,Mn,Fe,Co,Cu,Zn,Sr,Cd,Sn,Ba,Hg,Pb,name
1356.27778,128.82222,79.66667,122.38889,1439.8,75.06667,1.0,2.11111,124.61111,2696.64444,5.57778,140.95556,274.8,2.22222,1.77778,3.33333,1.0,64.66667,23.55556,ASC_15C_4
1777.5,162.74444,106.77778,109.38889,1863.8,29.95556,1.0,2.11111,157.5,2256.2,6.04444,137.95556,476.35556,1.77778,1.0,5.33333,1.88889,49.11111,19.33333,ASC_15C_5
1479.61111,108.3,86.0,137.61111,1437.24444,8.37778,1.0,1.0,105.72222,1999.53333,7.24444,116.51111,360.46667,2.77778,2.66667,4.44444,1.0,39.44444,15.74074,ASC_15C_6
1689.94444,131.3,86.66667,93.83333,1653.35556,12.24444,1.0,1.0,134.27778,1847.31111,8.8,159.28889,307.24444,2.77778,1.0,3.33333,1.88889,41.33333,15.0,ASC_15C_7
1319.61111,106.18889,70.0,55.27778,1624.02222,16.0,1.11111,5.44444,106.72222,1690.08889,6.57778,126.28889,485.68889,1.77778,1.0,6.44444,2.88889,30.11111,10.74074,ASC_15C_8
1446.83333,174.74444,74.0,181.61111,1726.35556,14.6,1.0,3.22222,105.83333,1495.75556,8.57778,179.06667,303.13333,2.66667,1.0,3.22222,1.88889,19.22222,9.77778,ASC_15C_9
2335.98889,76.14444,69.1,48.34074,1407.93333,19.22222,1.0,4.33333,15.84444,1011.25556,1.0,122.78889,27.4963,6.77778,1.0,2.33333,1.88889,1.0,11.76296,ASC_16A_0
2253.87778,74.36667,81.98889,57.08889,1294.48889,10.88889,1.0,3.22222,16.84444,905.92222,1.0,110.45556,24.82222,4.22222,1.0,2.55556,1.88889,1.22222,11.87407,ASC_16A_1
2485.21111,130.81111,77.87778,29.25926,1827.71111,6.88889,1.0,4.33333,19.28889,838.03333,1.1,115.45556,29.16296,2.33333,1.0,2.11111,1.0,1.44444,12.28889,ASC_16A_2
2767.54444,186.25556,100.43333,61.11852,1845.48889,10.66667,1.0,3.22222,20.28889,780.58889,1.1,126.9,39.26667,4.55556,1.0,4.33333,1.88889,1.0,12.06667,ASC_16A_3
2717.54444,84.58889,76.43333,58.78519,1811.71111,10.66667,1.0,9.88889,22.17778,744.03333,1.2,122.34444,32.71111,5.55556,1.0,4.11111,3.77778,1.22222,16.62222,ASC_16A_4
2590.76667,76.58889,79.98889,57.08889,1683.6,17.0,1.11111,2.11111,18.95556,723.14444,1.0,124.45556,36.04444,2.44444,1.0,2.11111,1.0,1.88889,13.20741,ASC_16A_5
2663.87778,72.14444,73.32222,48.45185,1909.04444,5.0,1.0,3.22222,21.28889,659.7,1.3,98.67778,32.04444,9.11111,1.0,2.77778,1.0,1.88889,9.28889,ASC_16A_6
2291.98889,76.58889,69.76667,45.24444,1743.26667,8.77778,1.0,4.33333,19.28889,649.03333,1.0,103.23333,32.48889,3.88889,1.0,2.55556,1.0,1.0,9.95556,ASC_16A_7
2141.1,58.03333,75.43333,29.8,1464.15556,16.77778,1.0,4.33333,16.62222,649.03333,1.0,104.78889,23.37778,13.66667,1.0,1.77778,1.88889,2.11111,12.73333,ASC_16A_8
2081.98889,56.14444,54.65556,64.86667,1298.04444,4.77778,1.0,4.33333,16.06667,612.47778,1.1,95.12222,22.15556,7.44444,1.0,1.33333,1.88889,1.66667,11.4,ASC_16A_9
1440.7,28.11111,76.61111,20.75556,1310.87778,125.77778,1.0,3.22222,2.24074,314.85556,1.11111,2.46667,2.47407,6.44444,1.0,1.33333,3.77778,1.66667,8.57778,ASC_16B_0
1422.58889,31.11111,50.27778,52.35556,1288.98889,4.77778,1.0,2.11111,2.11111,278.3,1.11111,2.06667,2.46667,1.66667,1.0,1.77778,3.77778,3.0,2.46667,ASC_16B_1
1302.25556,33.66667,76.72222,38.76667,1168.65556,63.66667,1.0,1.0,2.33333,267.85556,1.0,2.66667,2.46667,11.22222,1.0,4.0,13.66667,2.33333,9.21481,ASC_16B_2
1331.25556,45.11111,119.05556,36.2,1218.98889,80.44444,1.0,4.33333,2.77778,220.85556,1.11111,5.02222,5.04444,6.44444,1.0,7.55556,11.55556,1.66667,12.6,ASC_16B_3
1086.36667,36.22222,95.05556,43.87778,1022.87778,86.11111,1.11111,4.33333,3.03704,184.3,1.0,5.13333,3.13333,1.88889,1.0,3.22222,7.55556,1.66667,12.74074,ASC_16B_4
1495.58889,35.66667,29.72222,28.42222,1290.87778,31.33333,1.0,3.22222,1.46296,184.3,1.0,2.26667,4.26667,7.77778,1.0,1.77778,1.0,1.66667,1.68889,ASC_16B_5
1210.58889,44.33333,88.05556,40.5,1072.65556,88.88889,1.11111,4.33333,1.94444,184.3,1.0,2.71111,2.34815,2.66667,1.0,4.0,14.77778,1.66667,13.35556,ASC_16B_6
1227.81111,30.55556,82.94444,26.8,1142.1,156.33333,1.0,3.22222,1.53704,184.3,1.11111,1.6,5.04444,2.66667,1.0,5.66667,8.66667,1.0,9.02222,ASC_16B_7
1355.25556,28.55556,59.27778,25.86667,1228.1,80.66667,1.0,1.0,2.11111,184.3,1.11111,3.04444,3.13333,3.22222,1.0,1.66667,1.0,2.66667,4.1037,ASC_16B_8
1411.03333,50.88889,28.16667,40.38889,1283.1,51.88889,1.0,4.33333,1.2963,184.3,1.0,1.2,1.45185,7.66667,1.0,1.77778,1.0,1.66667,1.08148,ASC_16B_9
977.34444,40.16667,68.66667,43.13333,577.36667,144.0,1.0,1.95185,24.81111,2434.12222,1.0,75.01111,31.0,34.11111,2.66667,2.44444,1.0,1.4,3.84444,ASC_16C_0
1140.9,44.94444,86.33333,43.53333,620.47778,104.77778,1.0,4.01481,24.03333,1610.9,1.0963,105.78889,35.83333,63.11111,1.0,3.22222,1.0,1.64444,5.76296,ASC_16C_1
1105.34444,32.33333,78.88889,77.2,624.81111,174.77778,1.0,4.01481,27.7,1395.9,1.0963,105.67778,51.38889,25.22222,1.0,4.66667,1.0,2.37778,9.23704,ASC_16C_2
1272.9,220.22222,170.33333,110.64444,1587.14444,302.22222,1.0,9.09259,27.36667,1238.67778,1.0963,129.56667,65.72222,28.0,1.0,9.44444,1.0,1.0,10.82222,ASC_16C_3
1144.01111,83.61111,82.77778,45.74815,623.14444,72.11111,1.0,9.09259,25.7,1123.01111,1.0,119.56667,60.83333,51.66667,1.0,3.22222,1.0,1.84444,10.04444,ASC_16C_4
1003.9,88.38889,87.0,45.91852,741.7,188.88889,1.11111,6.87037,21.47778,1060.12222,1.0,107.23333,59.72222,17.22222,1.0,5.77778,1.0,1.64444,11.93333,ASC_16C_5
1131.01111,115.72222,129.66667,56.36296,1773.47778,104.88889,1.0,7.98148,25.03333,976.56667,1.52593,121.67778,75.61111,64.0,1.0,4.44444,2.88889,1.64444,12.57037,ASC_16C_6
960.34444,45.55556,62.0,30.6963,588.36667,92.77778,1.33333,4.96667,22.25556,924.34444,1.0963,74.45556,41.83333,20.44444,1.0,4.33333,2.77778,1.84444,4.93333,ASC_16C_7
781.34444,49.94444,56.55556,33.2,510.36667,47.55556,1.11111,4.01481,20.36667,845.23333,1.19259,82.72593,44.61111,21.22222,1.0,7.44444,1.88889,1.2,6.9037,ASC_16C_8
806.56667,73.27778,82.33333,56.19259,571.14444,92.66667,1.0,5.91852,20.14444,834.56667,1.0,110.56667,57.94444,20.55556,1.0,4.44444,1.0,1.84444,8.26667,ASC_16C_9
1365.6,137.57778,480.98889,33.06296,2111.77778,15.01111,1.0,1.94815,131.37778,2079.57778,3.48889,577.31111,172.53333,11.58889,1.0,1.25926,4.66667,5.08889,36.18889,ASC_17A_0
1162.71111,111.35556,429.54444,43.24444,2085.44444,42.2037,1.0,4.79259,114.37778,1922.57778,3.71852,548.64444,144.64444,21.03333,1.0,1.51852,3.77778,4.51111,19.37778,ASC_17A_1
1281.6,76.91111,445.87778,40.57778,1965.22222,53.68889,1.0,2.8963,104.04444,1812.02222,2.84444,546.75556,134.75556,20.58889,1.0,1.38889,1.88889,3.97778,18.04444,ASC_17A_2
1193.15556,109.24444,473.1,27.88148,1841.33333,36.82963,1.11111,3.05926,127.15556,1744.13333,3.16296,563.64444,136.97778,13.36667,1.0,4.22222,1.88889,4.37778,22.52222,ASC_17A_3
1300.93333,76.02222,394.43333,48.65926,1827.22222,39.24444,1.11111,2.8963,108.82222,1676.24444,2.5037,510.2,144.75556,17.65926,1.0,2.12963,1.0,4.75556,22.23333,ASC_17A_4
1439.37778,66.8,421.76667,37.75926,2051.77778,39.24444,1.0,1.0,106.15556,1597.35556,3.27407,540.42222,126.53333,8.1037,1.0,1.96296,1.0,5.86667,23.6,ASC_17A_5
1908.26667,95.91111,502.21111,30.09259,2376.88889,159.72963,1.0,4.95556,103.37778,1539.46667,3.26667,548.42222,134.2,11.88148,1.74815,2.51852,1.88889,3.97778,36.52222,ASC_17A_6
1186.23704,100.13333,364.1,6.56667,1467.85185,32.71852,1.0,1.0,99.71111,1508.13333,3.39259,512.08889,117.86667,30.72963,1.74815,1.12963,1.88889,5.31111,12.82222,ASC_17A_7
1750.71111,74.91111,459.1,33.06296,2434.66667,74.03333,1.0,2.8963,98.93333,1445.46667,2.96296,510.2,137.08889,4.77037,1.0,1.38889,1.0,3.8,29.9,ASC_17A_8
1050.93333,100.13333,368.87778,14.34444,1589.55556,27.87037,1.0,1.0,97.26667,1398.35556,2.82963,467.53333,117.2,5.84074,1.74815,3.01852,1.88889,4.86667,19.04444,ASC_17A_9
899.56667,49.43333,175.73333,51.9963,1246.23333,29.88889,1.1037,1.0,35.42222,1075.6,1.77778,286.13333,53.33333,3.11111,1.0,4.88889,1.0,1.44444,10.46667,ASC_17B_0
839.01111,34.32222,186.95556,51.9963,1129.67778,30.51852,1.21481,2.11111,33.86667,981.6,1.22222,292.57778,45.33333,4.88889,1.0,6.88889,3.77778,2.11111,11.02222,ASC_17B_1
875.45556,37.21111,190.4,43.37778,1193.23333,35.25926,1.0,1.0,36.53333,923.26667,1.44444,279.68889,45.44444,4.55556,1.0,2.11111,2.88889,1.88889,8.8,ASC_17B_2
995.78889,27.3,195.51111,49.01111,1392.78889,71.62963,1.1037,2.11111,39.31111,870.93333,1.77778,346.68889,59.44444,2.88889,1.0,4.66667,2.77778,1.0,13.46667,ASC_17B_3
899.23333,28.75556,178.73333,38.15556,1156.56667,22.18519,1.1037,3.22222,32.64444,823.93333,2.11111,264.35556,58.55556,5.0,1.0,2.11111,1.0,1.66667,6.37778,ASC_17B_4
935.01111,25.75556,216.51111,64.88519,1209.9,24.2963,1.0,2.11111,41.08889,782.15556,1.66667,300.91111,47.0,2.33333,1.0,2.44444,1.88889,1.88889,11.24444,ASC_17B_5
799.56667,32.75556,180.28889,46.88519,1110.67778,26.09259,1.0,4.33333,37.31111,729.93333,1.33333,316.35556,47.11111,1.44444,1.0,2.88889,3.66667,1.66667,10.13333,ASC_17B_6
898.56667,39.32222,141.4,29.31481,1177.9,67.2037,1.0,4.33333,30.86667,729.93333,1.66667,228.35556,55.22222,7.88889,2.66667,3.55556,1.0,1.66667,10.02222,ASC_17B_7
918.9,50.54444,197.17778,42.09259,1329.23333,52.44444,1.32593,1.0,34.31111,729.93333,1.55556,265.02222,47.77778,6.44444,1.0,4.55556,5.77778,2.33333,12.57778,ASC_17B_8
863.23333,45.86667,126.95556,46.77407,1181.78889,101.77778,1.20741,4.33333,31.53333,688.15556,1.33333,213.13333,41.33333,5.11111,1.0,4.0,1.0,1.44444,11.13333,ASC_17B_9
1091.8,71.11111,239.68889,67.38889,1291.02222,305.48148,1.20741,4.33333,66.52222,1095.27778,1.77778,141.12222,89.05556,4.03333,1.0,1.33333,2.77778,2.33333,7.65185,ASC_18A_0
1289.57778,89.88889,317.57778,64.94444,1522.8,180.91852,1.0,4.33333,83.52222,943.5,1.66667,195.67778,83.72222,7.57778,1.0,1.33333,1.0,3.44444,10.06667,ASC_18A_1
1288.02222,97.0,320.13333,51.37037,1528.57778,165.63704,1.21481,2.11111,86.41111,869.72222,2.33333,198.12222,88.05556,10.02222,1.0,1.33333,2.77778,3.88889,11.4,ASC_18A_2
1022.8,63.55556,239.35556,77.61111,1186.24444,336.3037,1.0,5.44444,63.3,791.38889,1.66667,164.23333,91.72222,17.23333,1.0,3.22222,4.77778,1.22222,5.9037,ASC_18A_3
1051.8,79.66667,250.02222,43.7037,1231.57778,182.80741,1.0,4.33333,72.07778,754.83333,1.44444,149.9,69.72222,7.78889,1.0,3.22222,1.88889,1.88889,8.54074,ASC_18A_4
989.02222,72.66667,265.24444,57.05556,1249.8,384.14074,1.32593,6.55556,72.3,697.38889,2.33333,170.23333,96.83333,18.01111,1.0,3.33333,1.88889,1.88889,7.57037,ASC_18A_5
1134.68889,101.33333,261.91111,70.05556,1282.8,240.91111,1.21481,4.33333,73.41111,676.5,2.44444,149.45556,94.5,9.02222,1.77778,2.88889,3.77778,3.33333,5.76296,ASC_18A_6
1064.8,67.66667,239.68889,85.38889,1253.35556,120.59259,1.0,4.33333,71.96667,597.16667,2.55556,162.01111,81.38889,12.8,1.0,3.88889,1.88889,1.66667,3.79259,ASC_18A_7
996.24444,66.66667,206.46667,64.37037,1160.57778,118.52593,1.0,2.11111,50.63333,597.16667,1.77778,132.67778,82.05556,11.68889,1.0,1.66667,1.0,2.11111,5.68148,ASC_18A_8
955.13333,87.66667,241.24444,103.5,1060.13333,136.97037,1.1037,1.0,59.52222,597.16667,2.22222,151.23333,88.16667,9.13333,1.0,3.55556,1.0,1.88889,8.65185,ASC_18A_9
1489.52222,70.71111,335.55556,66.8037,2057.22222,202.78889,1.0,4.33333,78.25556,1396.65556,2.31111,264.85556,106.6,12.37037,1.0,3.33333,2.77778,5.0,18.44444,ASC_18B_0
1795.3,81.57778,415.11111,79.69259,2431.77778,342.94815,1.0,4.33333,84.47778,1313.1,3.03333,323.52222,108.48889,14.7037,1.0,3.44444,1.88889,4.88889,24.11111,ASC_18B_1
1353.18889,68.35556,266.44444,53.80741,1799.77778,214.48889,1.0,2.11111,62.36667,1186.98889,2.24444,223.96667,76.04444,22.22222,1.0,1.33333,2.77778,3.66667,12.33333,ASC_18B_2
1478.63333,64.24444,313.88889,66.58889,2002.33333,246.01111,1.0,2.11111,66.58889,1129.32222,3.1,267.74444,111.93333,6.59259,1.0,2.77778,1.88889,4.33333,19.66667,ASC_18B_3
1383.52222,64.24444,294.66667,69.25185,2032.22222,172.61481,1.0,4.33333,66.92222,1019.65556,1.42222,256.52222,103.37778,11.03704,1.0,2.77778,21.55556,3.66667,17.66667,ASC_18B_4
1512.18889,74.46667,281.22222,79.69259,2059.33333,176.9963,1.0,4.33333,75.25556,935.65556,2.8,265.18889,107.93333,13.18519,1.0,5.11111,2.77778,3.66667,17.66667,ASC_18B_5
1342.85556,74.46667,246.0,69.14444,1709.88889,278.9,1.0,3.22222,59.7,888.1,2.2,221.07778,96.12593,27.18519,1.0,1.66667,2.88889,2.33333,12.55556,ASC_18B_6
1191.3,74.46667,251.33333,43.8,1560.11111,135.12222,1.0,2.11111,58.36667,830.65556,1.0,187.96667,72.15556,17.0,1.77778,4.88889,4.77778,4.55556,12.66667,ASC_18B_7
1103.07778,66.35556,188.88889,84.8037,1325.55556,123.28148,1.0,2.11111,44.47778,794.1,1.67778,162.07778,73.82222,24.55556,1.0,4.33333,1.0,2.22222,14.11111,ASC_18B_8
1525.52222,77.57778,273.88889,74.36296,1911.33333,207.12222,1.0,5.44444,74.58889,731.43333,2.13333,257.3,111.26667,13.07407,1.0,4.55556,2.77778,2.11111,17.11111,ASC_18B_9
1044.76667,75.86667,105.81111,19.37778,1182.64444,273.12222,1.0,4.17037,16.87778,698.45556,1.0,78.57778,28.46667,5.22222,1.0,3.66667,1.0,1.0,6.66667,ASC_19A1_0
1060.32222,71.86667,111.7,26.13333,1166.2,349.01111,1.11111,1.0,22.65556,629.67778,1.0,92.02222,37.02222,3.55556,1.0,4.88889,1.82222,1.0,7.44444,ASC_19A1_1
1089.65556,31.51111,82.14444,42.73333,1182.64444,289.45556,1.0,2.02963,21.32222,582.67778,1.0,81.13333,22.3037,1.88889,1.0,3.44444,2.64444,1.0,9.55556,ASC_19A1_2
1093.87778,55.75556,75.58889,42.62222,1250.64444,252.45556,1.0,2.02963,18.87778,540.9,1.0,89.13333,19.74815,2.22222,1.0,3.77778,1.82222,1.44444,6.77778,ASC_19A1_3
1158.76667,68.97778,121.7,72.6,1270.08889,425.12222,1.0,4.08889,13.87778,540.9,1.0,101.24444,32.3037,2.33333,1.0,6.11111,3.64444,1.0,9.88889,ASC_19A1_4
1086.21111,72.86667,89.25556,36.11111,1253.08889,423.23333,1.0,2.02963,16.43333,540.9,1.0,106.02222,27.57778,1.22222,1.77778,2.44444,1.0,1.66667,9.88889,ASC_19A1_5
900.76667,63.75556,117.92222,67.26667,1181.97778,262.9,1.11111,1.0,17.54444,478.23333,1.0,105.46667,34.57778,3.44444,1.0,4.33333,1.82222,1.22222,8.22222,ASC_19A1_6
1022.98889,39.31111,86.92222,26.13333,1179.64444,445.67778,1.0,1.0,19.32222,446.9,1.0,77.35556,24.8,1.55556,1.0,6.33333,1.0,1.44444,5.66667,ASC_19A1_7
984.54444,46.73333,99.92222,28.55556,1128.08889,404.67778,1.0,2.02963,15.1,446.9,1.0,78.24444,23.63704,2.66667,1.0,7.11111,1.0,1.0,8.55556,ASC_19A1_8
992.32222,54.53333,101.47778,29.84444,1147.53333,420.9,1.0,1.0,15.32222,446.9,1.0,89.13333,42.02222,6.11111,1.0,6.22222,1.82222,1.0,10.22222,ASC_19A1_9
2714.84444,32.11111,79.58889,64.77778,905.48889,1.0,1.0963,4.33333,25.35556,939.61111,1.33333,130.28889,56.96667,1.77778,1.0,2.44444,1.88889,1.18519,14.64444,ASC_19A2_0
2378.95556,28.77778,55.95556,67.44444,859.6,45.66667,1.0,2.11111,19.02222,881.83333,1.11111,99.62222,49.18889,1.88889,1.0,2.77778,1.88889,1.37037,7.86667,ASC_19A2_1
2562.17778,36.22222,90.25556,59.77778,789.04444,23.22222,1.0,5.44444,21.24444,793.05556,1.0,112.84444,40.8963,1.55556,1.0,3.66667,2.88889,1.18519,11.42222,ASC_19A2_2
2541.51111,35.11111,89.7,46.88889,905.26667,25.22222,1.0963,1.0,22.46667,740.83333,1.0,125.17778,50.96667,2.22222,1.0,2.88889,1.0,2.0,10.53333,ASC_19A2_3
1848.84444,26.77778,73.58889,69.92593,715.82222,13.22222,1.0,5.44444,17.68889,662.05556,1.0,106.06667,41.63333,1.11111,1.0,5.55556,1.88889,1.55556,10.64444,ASC_19A2_4
1688.95556,23.77778,60.62222,59.62963,681.26667,13.0,1.0,2.11111,17.8,630.16667,1.0,111.95556,40.3,1.0,1.0,1.77778,3.77778,1.62963,10.08889,ASC_19A2_5
1830.73333,26.66667,38.28889,67.44444,706.48889,6.88889,1.0963,2.11111,21.46667,630.16667,1.11111,100.28889,30.3,1.22222,1.0,2.88889,1.0,1.55556,9.2,ASC_19A2_6
1512.51111,20.55556,33.14444,59.81481,727.04444,21.44444,1.0,2.11111,14.02222,583.16667,1.0,80.62222,36.3,1.77778,1.0,2.11111,1.0,1.81481,4.97778,ASC_19A2_7
2017.4,29.77778,44.81111,62.22222,695.6,2.88889,1.0,1.0,19.02222,572.72222,1.11111,90.51111,47.96667,1.22222,1.0,2.44444,1.0,1.0,11.08889,ASC_19A2_8
2022.06667,20.77778,42.28889,77.62963,752.82222,2.88889,1.0,1.0,17.68889,536.16667,1.33333,84.73333,30.52222,1.0,1.0,1.77778,1.88889,2.44444,5.47407,ASC_19A2_9
1820.86667,113.81111,209.12222,79.4,1918.37778,129.77778,1.0,3.22222,25.27778,996.22222,1.20741,125.75556,44.25556,1.88889,1.0,1.91111,1.0,1.22222,13.31111,ASC_19B1_0
1595.97778,96.47778,159.12222,71.82963,1720.15556,98.77778,1.0,4.33333,21.83333,932.66667,1.0,113.53333,48.03333,2.66667,1.0,4.6,1.88889,2.11111,11.02963,ASC_19B1_1
1720.2,114.81111,131.45556,92.28889,1725.37778,213.77778,1.0,3.22222,22.94444,896.0,1.1037,112.75556,41.92222,2.11111,1.0,3.54815,1.0,1.44444,12.64444,ASC_19B1_2
1576.86667,269.25556,192.12222,60.05926,1568.04444,189.44444,1.0,4.33333,19.38889,843.77778,1.1037,105.53333,47.47778,3.55556,1.0,4.24444,4.77778,1.66667,13.14074,ASC_19B1_3
1834.2,118.7,208.56667,64.06667,1765.93333,228.0,1.0,4.33333,23.27778,833.33333,1.0,127.08889,42.81111,2.88889,1.0,3.40741,3.77778,1.44444,16.64444,ASC_19B1_4
1644.64444,89.47778,134.9,79.62222,1687.37778,86.88889,1.0,4.33333,23.72222,786.33333,1.0,113.08889,45.81111,3.0,1.0,4.2963,1.0,1.88889,11.14074,ASC_19B1_5
1454.08889,76.47778,94.12222,44.61481,1453.82222,47.66667,1.0,2.11111,21.72222,739.33333,1.0,94.64444,40.14444,1.0,1.0,5.04444,1.88889,2.33333,10.2,ASC_19B1_6
1720.53333,150.03333,201.45556,81.95556,1825.6,205.66667,1.0,3.22222,20.27778,723.66667,1.0,114.2,45.14444,3.88889,1.0,3.24444,6.44444,1.88889,15.53333,ASC_19B1_7
1494.97778,85.47778,121.78889,57.61481,1585.93333,129.77778,1.11111,2.11111,20.38889,681.66667,1.0,113.42222,43.25556,2.77778,1.0,1.74815,3.77778,1.0,9.52593,ASC_19B1_8
1686.97778,106.81111,141.23333,52.28148,1769.71111,115.33333,1.0,3.22222,23.27778,644.33333,1.0,119.97778,42.47778,2.77778,2.55556,3.85185,1.0,2.11111,10.02963,ASC_19B1_9
926.75556,47.42222,81.34444,44.26667,994.63333,24.14074,1.0,1.0,11.47778,905.51111,1.11111,93.11111,29.84444,9.17037,1.0,6.66667,8.28889,1.44444,15.8,ASC_19B2_0
1249.75556,47.53333,90.45556,28.91111,1515.18889,42.2037,1.11111,2.11111,13.47778,790.51111,1.0,108.66667,39.73333,6.05185,1.0,3.62222,4.82222,1.88889,16.68889,ASC_19B2_1
1100.31111,28.95556,62.78889,52.24444,1211.52222,8.45926,1.11111,4.33333,9.25556,706.95556,1.0,109.66667,25.51111,11.18519,1.0,4.48889,1.82222,1.44444,12.68889,ASC_19B2_2
1076.64444,44.53333,66.67778,18.37778,1208.52222,31.87037,1.11111,4.33333,12.92222,654.06667,1.0,93.11111,26.68889,4.51852,1.0,3.2,1.0,1.88889,11.74815,ASC_19B2_3
1246.08889,47.17778,75.12222,49.48889,1470.74444,22.02963,1.0,4.33333,10.47778,638.06667,1.0,106.66667,37.73333,6.94074,1.0,4.66667,1.0,2.55556,14.91111,ASC_19B2_4
1193.31111,35.17778,65.9,52.02222,1405.07778,162.05926,1.0,3.22222,10.81111,591.06667,1.22222,90.88889,33.4,6.94815,1.0,2.31111,1.0,1.66667,12.8,ASC_19B2_5
1153.42222,39.42222,59.45556,38.82222,1358.07778,93.91852,1.0,1.0,9.92222,554.51111,1.11111,105.22222,31.51111,23.2963,1.0,3.04444,1.0,1.66667,13.8,ASC_19B2_6
1091.53333,42.31111,56.34444,36.06667,1261.3,23.26667,1.11111,4.33333,10.92222,544.06667,1.0,117.11111,31.06667,2.52593,1.0,1.28889,1.82222,1.0,12.35556,ASC_19B2_7
1030.08889,42.64444,61.78889,30.66667,1152.18889,15.91852,1.11111,2.11111,9.36667,544.06667,1.0,83.88889,30.4,6.52593,1.0,2.6,1.0,2.33333,14.46667,ASC_19B2_8
1136.86667,22.84444,57.45556,28.82222,1214.63333,78.82222,1.0,1.0,6.58519,512.73333,1.22222,98.22222,26.4,2.52593,1.0,3.48889,9.64444,1.44444,5.24444,ASC_19B2_9
2004.75556,130.83333,138.28889,40.82222,2452.0,168.25556,1.0,1.71481,17.4,1206.91111,1.11111,181.1,57.7,3.66667,1.0,3.2,46.68889,2.75926,6.94074,ASC_19C_0
2198.64444,160.83333,154.4,45.27778,2780.22222,303.77037,1.11111,1.0,14.62222,1102.13333,1.0,165.43333,45.25556,6.0,1.0,4.04444,52.16667,1.61852,8.51111,ASC_19C_1
2099.75556,120.61111,138.28889,49.9,2363.0,696.21481,1.0,2.42963,20.73333,1018.57778,1.0,139.76667,38.7,25.44444,1.0,4.93333,10.13333,1.34815,7.15556,ASC_19C_2
1955.08889,144.72222,136.28889,52.18889,2211.44444,303.81111,1.0,6.08148,16.62222,971.57778,1.11111,142.32222,43.92222,7.88889,1.0,3.77778,6.56667,2.41111,8.39259,ASC_19C_3
2142.75556,175.05556,145.73333,68.01111,2671.11111,305.92222,1.0,3.54074,18.62222,897.46667,1.11111,166.65556,48.25556,2.77778,1.0,3.64444,5.56667,1.79259,4.74074,ASC_19C_4
1866.75556,126.38889,161.84444,8.4,2042.11111,322.03333,1.0,1.71481,20.17778,897.46667,1.11111,149.87778,39.14444,7.22222,1.0,5.66667,15.45556,1.34815,7.4,ASC_19C_5
2133.53333,143.83333,143.28889,51.42222,2761.0,402.36667,1.0,3.14444,21.4,850.46667,1.0,165.43333,52.25556,4.77778,1.0,3.04444,8.08889,1.0,6.83704,ASC_19C_6
2002.08889,159.83333,150.51111,61.48889,2403.66667,833.99259,1.0,2.82593,19.28889,819.13333,1.11111,160.87778,41.25556,2.66667,1.0,4.93333,7.08889,1.6963,6.28889,ASC_19C_7
2000.53333,136.61111,133.73333,48.97778,2411.66667,480.54815,1.0,4.97037,16.73333,803.46667,1.0,126.98889,37.58889,3.55556,1.0,4.08889,12.97778,2.14074,13.05185,ASC_19C_8
1965.53333,130.72222,144.95556,52.56667,2278.11111,379.84074,1.0,1.0,18.06667,803.46667,1.33333,160.98889,47.47778,4.11111,1.0,6.95556,6.08889,1.34815,9.60741,ASC_19C_9
4477.9,260.54444,470.47778,211.75556,3496.56667,161.37778,1.22222,6.08148,75.8,2119.01111,2.86296,489.41111,104.75556,34.17778,1.0,20.74815,20.11111,8.97778,54.31111,ASC_1A_0
3777.12222,211.98889,370.7,170.53333,3109.56667,105.82222,1.44444,2.98519,60.57778,1867.45556,1.97778,455.63333,75.75556,32.06667,1.0,16.97778,18.33333,8.34074,42.42222,ASC_1A_1
3590.56667,241.43333,216.92222,167.97778,3046.23333,74.64444,1.11111,6.2,52.35556,1594.56667,1.32222,457.85556,75.42222,21.84444,1.0,10.36296,6.77778,3.14815,31.86667,ASC_1A_2
3512.78889,214.1,259.58889,137.2,3417.56667,84.97778,1.22222,5.08889,54.46667,1410.9,1.87037,502.07778,92.53333,26.62222,1.0,15.41481,6.55556,5.54815,38.08889,ASC_1A_3
3123.01111,246.21111,191.47778,170.64444,3639.67778,82.97778,1.33333,6.08148,49.91111,1374.23333,1.43704,485.63333,102.42222,19.73333,1.0,14.02963,5.66667,5.14815,44.64444,ASC_1A_4
2770.45556,151.32222,164.7,151.95556,2690.01111,154.28889,1.22222,6.2,37.8,1243.67778,1.87037,490.63333,75.53333,21.62222,1.0,13.41481,5.66667,4.11852,24.97778,ASC_1A_5
2763.67778,221.98889,134.47778,131.86667,2819.67778,99.6,1.11111,5.08889,35.68889,1185.23333,1.87407,362.3,84.42222,22.28889,1.0,11.36296,4.66667,1.54074,29.2,ASC_1A_6
3559.78889,234.21111,254.03333,139.75556,3083.78889,151.04444,1.22222,4.97037,48.35556,1101.67778,2.2,435.3,74.97778,47.28889,1.0,12.36296,5.66667,7.35556,54.86667,ASC_1A_7
2984.23333,164.65556,156.7,113.28889,2763.12222,29.24444,1.11111,1.99259,38.35556,1091.23333,1.97778,450.96667,73.86667,44.62222,1.0,11.63704,4.77778,7.02222,30.42222,ASC_1A_8
3116.12222,174.65556,159.14444,149.28889,3036.34444,62.13333,1.0,7.07407,42.46667,1018.12222,2.43333,401.52222,107.75556,10.98519,1.0,11.52593,4.77778,3.48148,35.97778,ASC_1A_9
