,C,Na,Mg,Al,Si,P,S,Cl,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Rb,Sr,Zr,Cd,Sn,Ba,La,Hg,Pb,probka,short
ML.0B.6,2.1870805480852664,0.2843121618950061,0.1092899503352256,0.0761212819338931,0.0239385322122454,0.000657550091232,0.0023865953696304,0.0005782334076786,1.239804162170671,0.2244306886927068,0.0410582733191843,1.559145894995196e-05,0.0007710640004037,0.1269074816888033,2907.977792570135,0.0155747165969363,0.021669541914692,0.1372817198448058,0.2593602292696766,0.0024134967643878,0.0023229709385832,0.0107153505381648,5.672048341799472e-05,0.0005542846096592,0.0060100591236694,0.0008078198478837,2.229014386096329e-05,0.0107333411964993,0.0166731811250008,ML0B,ML
ML.0B.7,2.113876360314579,0.3045300596280171,0.1353424522451534,0.0622828926268684,0.0192703595872524,0.0002004583051787,0.002382452133843,0.0003066079980313,1.307104871778456,0.1940658476602761,0.0255901969680171,1.8771047240880923e-05,0.0007672834897659,0.1349799597271928,2522.2024293685186,0.0181555839693125,0.0254753105436212,0.1231800096373214,0.3110184008223627,0.0015918302343294,0.0022592146543413,0.0101867408376423,6.217897493317742e-05,0.0001823774272343,0.0040770571676019,7.870991402516745e-05,0.0,0.0098371784703662,0.011321071540412,ML0B,ML
ML.0B.8,2.2892339824399768,0.2997219370249492,0.1166317145899513,0.0753171228840954,0.0183290546691171,0.000258881594241,0.0018873623434701,0.0002178496601148,1.3351035054655171,0.1731713220924869,0.0335505053190739,5.078630280416037e-05,0.0005798250451554,0.1441818531897419,2281.580720778205,0.0168148510033182,0.0362387968331719,0.148233104389944,0.2697288625325155,0.001428425256147,0.0025107955355406,0.0097044695396988,4.927449814961305e-05,0.0003884061356219,0.0053922224236691,0.0009800837339018,1.42467843277197e-05,0.0084200510515896,0.0131077160633085,ML0B,ML
ML.0B.9,2.1821401266047915,0.2991252802424836,0.1146721250767271,0.0753611645496991,0.0154360025611195,0.000520538331249,0.0019629774278411,0.0003847911436543,1.3279560877155634,0.1520196192659931,0.0291165315404553,3.54308887563216e-05,0.0005677312953001,0.1482870668008419,2076.96597505146,0.0179576665188235,0.0460047236860324,0.1352244718368837,0.2849985991636029,0.0015448439997567,0.0021323643659809,0.0088797439781456,0.0002224382097789,0.0003460139124465,0.0041170393045913,0.0009196873057487,1.565032304123566e-05,0.0088015491276042,0.0125687014724422,ML0B,ML
ML.0B.10,2.3753050007599943,0.3448308035322333,0.1177902269217058,0.0759390304564694,0.0011224880774477,0.0003180399310104,0.0021565881068093,0.0003617340173878,1.464749786925661,0.1054469777783288,0.0351256856743787,3.5132354534300045e-05,0.0019852082584911,0.1730717617235155,1856.8170837234309,0.0207692675648193,0.045504762202685,0.1497575490219126,0.3111073111382409,0.00150888080213,0.0024301063483498,0.0125708894405138,0.0002523041587472,0.000245844710911,0.0050670746192036,0.0003607111164454,0.0,0.0078249686430515,0.0112406152073953,ML0B,ML
ML.0B.11,2.065865852706954,0.2940163995575394,0.113185239591658,0.0766825163361891,0.0103432517461255,0.0004562261314791,0.0020473042724956,0.0004514414068354,1.3655641968342558,0.0986561532947133,0.0468315091958604,0.0001223808816602,0.0004791006427938,0.1577137801327058,1662.816625620096,0.0189314625680938,0.0470299096183358,0.1440539477008715,0.3072577984359066,0.0024678303729003,0.0024569927891839,0.0114310105887261,0.0002188156441204,0.0004645700892499,0.0063133054787176,0.000401115050132,1.954827005839477e-05,0.0087670856148545,0.0122364087213647,ML0B,ML
ML.0B.12,3.05577789124604,0.3683822263332492,0.1231416769878018,0.0832987765239388,0.0169282736854216,0.0002886444768616,0.0020090042562674,0.0003626655063591,1.605290150990222,0.2089585707355458,0.0074455540587099,0.0001174199144915,0.0010252911104402,0.1869270396952086,1502.547654783056,0.0203290937728234,0.0387244964712588,0.1487238605822104,0.3176788607119101,0.0015058185923658,0.0025758870032083,0.0110705386244285,0.0002473241167353,0.0002033172228687,0.0059421624648979,0.000755676006886,0.0,0.0111380299103351,0.0143355537703046,ML0B,ML
ML.0B.13,3.359093888167671,0.3978958185028899,0.1234711822253392,0.0871749420384767,0.0454130398713616,0.000305491115617,0.0020433453058711,0.0006077042914964,1.676122931607734,0.3234134118821413,0.0215163020028353,9.573270103374298e-05,0.000793327754746,0.1962978174717619,1322.5773491046596,0.022780430625931,0.0472151316969906,0.1560150701165163,0.317476690503356,0.0019169396642527,0.0022902721826829,0.0178963673053323,0.0001273949113051,3.805570561816006e-05,0.0043404534846647,0.0009172549048093,0.0,0.0118366194215238,0.0145787309061179,ML0B,ML
ML.0B.14,3.212957694231522,0.3844105726367312,0.1416582695995592,0.0936900320900509,0.0182302868489724,0.0002689556237018,0.0022323161274101,0.0004944753927226,1.7163304562553492,0.0865805831365633,0.0564746791776847,4.076370974808104e-05,0.0028996369464742,0.2151539986310987,1181.6382593475382,0.0258432292486583,0.0401000293707523,0.1789037725113556,0.3800768615578115,0.001456171315645,0.0029258687978132,0.0160927537223647,0.0001637056120963,0.0004348441928757,0.0073312529786464,0.0004014731369187,0.0,0.0124680562877249,0.0141184736660928,ML0B,ML
ML.0B.15,2.973763423878493,0.4112526954593007,0.1309749541821605,0.0921327672759923,0.001803671138699,0.0003537419929711,0.0017904429727568,0.0004790201331659,1.6798315462968476,0.0969955387456356,0.0459351115438951,2.8220530493293737e-05,0.0022336952435002,0.2078541194222913,1072.9062623571294,0.022760053782963,0.0587632346699662,0.1730126193404894,0.315558747244354,0.0014296388014256,0.002748037793829,0.0168300893062499,0.0001446539194896,0.0006747237337959,0.0067884155287501,0.000945346538726,0.0,0.0090748022618654,0.0145570996192063,ML0B,ML
ML.0C.1,2.6249092226617807,0.2160478514664163,0.1676768476102868,0.0732368290466939,0.1544127975360771,0.0004031101873622,0.0012648344341982,0.0004813875613333,1.074992813906889,0.1484829875902846,1.187963945501643,4.0645458846766736e-05,0.0026335902450734,0.1278034729025588,2595.9565145352985,0.0170819655457717,0.0271236846682586,0.1338325259801442,0.2081873752453775,0.0008650715023478,0.0019762325895964,0.0579281254506902,0.007259303728648,0.0007239251771985,0.0040904717960472,0.0054338528720231,1.8341136836658872e-05,0.0061321933648765,0.0227027156502647,ML0C,ML
ML.0C.2,3.114098477186607,0.2554536685454441,0.2278435522233536,0.086119018915929,0.1345180573365715,0.0003283311619757,0.0017689491511579,0.000602281667349,1.2496421524383492,0.1262766929955316,1.4693715967097276,3.269736926112329e-05,0.0020362813328807,0.1410001587004694,2117.7379071487403,0.0171134785157299,0.0264782156772297,0.1502456967453874,0.2165692494577006,0.000741096141079,0.0019444549012478,0.0803517025822947,0.0076725938501292,0.0002606514918842,0.0040856747686894,0.0091430576109328,1.503392675254122e-05,0.0062765396054949,0.0209720334386606,ML0C,ML
