C,Na,Mg,Al,Si,P,S,Cl,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Rb,Sr,Zr,Cd,Sn,Ba,La,Hg,Pb,name
3623.812680506724,1117.1676660275355,460.1903310095779,73.60770684642216,217.9356984110156,0.837469331760737,11.24182823105181,1.7614354413996367,8470.134099819505,323.25610257787423,1241.6616918101863,0.04210552982603508,2.0816667954100976,402.6338929364109,2335.279209408192,19.29647536138053,35.86121635392339,434.4476385288797,740.9516752918388,0.31505799429811554,10.664043835085383,15.405991326776666,2.802111873033884,0.0,7.766917992888524,4.905083926719741,0.0025022687642161836,6.206882017094265,26.275026842985497,APP.1_15
3951.9749850062863,1068.258903065823,414.23513470763396,73.74050297391331,164.94190403518883,0.4532912839508505,11.420365429456815,1.7473348363528778,7575.002454751353,249.1806284754887,1121.402935174362,0.028070353217356722,1.1694806396253026,371.52876910715383,2134.064058947973,19.15478144770813,35.33275246361694,362.90611500950104,685.7751429504334,0.239890801461099,10.186416919857018,14.087411741376886,2.149036779745635,0.039930835071401036,9.298123100197039,6.7899151611259985,0.0775703316907017,7.303692297156694,18.31593039902998,APP.1_16
3601.8599665917955,957.1344048798044,389.932573240781,74.12496803457162,200.57103973704886,0.7638002127156772,9.83706752432369,2.0922753211362446,6870.32573823525,397.3342385527543,1240.2535981922767,0.0701758830433918,2.5553081490523986,322.0197881998531,1963.17779151116,19.479892008447095,29.976408692078383,325.92603752056255,606.5080297004816,0.3043914863024928,7.636098592959469,11.923746966542778,2.110807843440714,0.0998270876785026,8.058630658967232,3.747428918258022,0.09258394427599878,5.498015235886746,19.126843509396597,APP.1_17
3889.8963040315075,903.7748946050718,369.334012991284,74.04908342356343,193.73630419913385,0.791129560422118,9.934922782397855,3.0954150736712447,6271.614426070517,544.8683496511941,1261.03831759386,0.0350879415216959,3.06403745845336,305.70237523236955,1730.9103410484552,18.79638971454568,37.70649163056029,276.50695928614283,579.884143513397,0.36355891714607536,7.580669511752546,12.214483312302812,2.645962836788029,0.0998270876785026,6.77914281608226,4.519181747134863,0.12261116944659299,5.126807879528572,21.4562072177726,APP.1_18
4102.831324391917,894.9216670707783,344.65542295137874,78.43640862987962,252.57381229731956,0.9276343310670928,7.756249611385826,3.704297176720295,5596.250167379762,832.534353258904,1043.1251609981834,0.028070353217356722,2.274638886257184,275.9976342751742,1569.8778632144085,16.36271077267338,38.1436974651873,242.09143090079135,515.1112607538281,0.5320604466616818,6.6628314959646024,14.804136258327171,3.1681601754204536,0.2795158454998073,11.592864781480797,5.12026389191438,0.0,4.976096087617207,19.74930149754681,APP.1_19
3024.2223138120235,697.6536074985364,264.33220256751764,58.44883131381166,196.6597874542692,0.45745313783840535,6.322049204403719,1.5401171308067207,4779.804503904546,582.5250584702718,974.4370474718135,0.07719347134773097,3.3797971328890646,238.7212904691104,1436.134785399681,11.262125047374766,23.26545937947253,262.9035137731725,416.207696833676,0.10172305095187884,5.3847066337365375,8.617413875895586,1.8153749040695217,0.0998270876785026,4.976901693429716,3.2651203340951804,0.017515881349513283,2.4922344826289136,12.512686644697293,APP.1_20
3725.345148514706,761.4224856816493,259.178772225576,60.61553724239027,172.1450222564155,0.49095562407472726,5.515137672724727,1.5198848537267993,4444.36420326369,340.54047147980475,802.940553143769,0.06015124145166291,1.3098128150894996,240.1045107747754,1308.075257458359,11.38711576972727,24.38741254914555,304.2386380701497,354.93189528801355,0.31505799429811554,5.965339119669908,13.052998606778884,1.8419358285311058,0.0998270876785026,6.465440865752903,4.934749785391295,0.017515881349513283,4.730514400505888,14.802924187752186,APP.1_21
2420.229692674611,598.7870611889587,203.00217694396315,47.243432156926666,104.48179086790451,0.7734651268536706,4.6054525387726315,0.7842751637208196,4133.174022602544,196.0972699004836,608.9722689411501,0.07284949507870676,1.7308289889493738,201.9064226236549,1200.8545658125904,10.795397008677206,19.016186754296893,229.76396902668796,343.4395429241885,0.10322317812106901,5.065966578364184,6.443611752046621,1.7894629961907678,0.0998270876785026,3.359045341295536,5.380032513791823,0.010009075056864734,2.550828213481983,18.159670094164923,APP.1_22
2555.124568371748,574.2983167659864,199.37081547757,45.85891018360319,106.35599054828309,0.38944958170257016,5.328842349045935,0.6258971338248018,3869.5417744283614,50.412062755739385,571.6477152077246,0.056140706434713444,1.204563683517143,201.77684281842238,1106.1384809853048,9.56192132757447,15.37039666000675,237.09885855819442,312.6216652560717,0.20955702245471267,5.064574711686179,5.5950608698300215,1.0897417066407655,0.0998270876785026,3.0412629546642798,3.695489614505383,0.010009075056864734,2.7852616673493724,13.875080870091924,APP.1_23
2915.7003630648405,555.5983837368653,216.93578840144284,51.22880654150777,151.96392906476694,0.6604602057812952,4.060969361284836,0.9769849977036063,3393.501071981627,69.54893082154874,592.8565110348218,0.014035176608678361,1.0116001884112023,177.54218251793583,1029.2320222490298,8.845206241947102,20.696160655943068,240.91499511885712,266.65826512977975,0.07288939911468265,4.301956264469663,10.34158623963226,1.6436848457139719,0.2795158454998073,7.626772783314293,3.8735884509440157,0.03252949393481039,3.005744493598365,16.478751568149534,APP.1_24
