Na,Mg,Al,S,K,Ti,V,Cr,Mn,Fe,Co,Cu,Zn,Sr,Cd,Sn,Ba,Hg,Pb,name
707.9,653.92222,496.02222,1.0,1967.62222,608.55556,1.22222,10.45556,69.04444,11209.71111,14.77778,89.0,26.2037,9.0,3.11111,104.77778,11.44444,18.75556,116.53333,Mer_6_0
767.67778,554.36667,503.46667,71.87037,2169.06667,4924.11111,1.44444,80.98889,105.6,9254.6,6.55556,504.44444,26.61111,9.88889,1.0,53.33333,87.0,14.3037,683.42222,Mer_6_1
582.9,311.92222,269.24444,13.88519,1575.62222,2112.33333,1.44444,46.95556,54.82222,8165.6,2.22222,1251.11111,18.40741,6.55556,1.0,35.22222,47.22222,6.13333,1067.64444,Mer_6_2
762.01111,573.25556,375.13333,17.10741,2270.73333,2496.11111,1.22222,56.46667,69.82222,7326.04444,5.55556,1028.77778,72.94444,11.66667,2.0,60.11111,42.44444,73.85926,961.64444,Mer_6_3
790.67778,422.81111,416.24444,42.87037,2320.95556,5913.33333,2.77778,48.25556,108.26667,6683.26667,3.0,775.33333,37.72222,8.77778,1.0,35.11111,37.11111,12.18519,1027.08889,Mer_6_4
678.67778,275.25556,332.8,13.88519,1830.17778,1459.33333,1.22222,42.62222,56.37778,6342.15556,5.22222,654.11111,26.51852,8.77778,1.0,40.33333,25.11111,7.40741,622.97778,Mer_6_5
752.45556,478.47778,484.91111,58.98519,2296.51111,4480.0,1.55556,67.73333,87.48889,6014.37778,3.33333,644.44444,41.61111,6.77778,1.0,38.88889,42.11111,12.25185,973.42222,Mer_6_6
687.45556,315.7,287.8,20.32593,1769.51111,2875.22222,1.44444,54.65556,78.82222,5529.26667,3.33333,832.33333,21.27778,7.44444,1.0,27.55556,37.55556,9.02963,933.31111,Mer_6_7
676.34444,319.47778,239.68889,52.54815,1712.62222,1598.77778,1.44444,30.13333,51.6,5115.93333,3.11111,439.11111,12.68519,5.88889,1.0,35.66667,16.11111,6.62963,577.86667,Mer_6_8
844.01111,536.47778,748.02222,87.97778,2527.4,6865.66667,2.88889,63.43333,105.93333,4643.93333,2.0,670.44444,32.40741,7.44444,1.0,39.0,65.66667,10.02963,1163.86667,Mer_6_9
1189.76667,266.22222,208.76667,113.96296,1473.45556,287.44444,1.0,19.11111,60.35556,6896.1,13.22222,67.22222,22.77778,6.55556,1.0,9.33333,5.44444,8.82222,755.81111,Mer_7_0
1032.98889,258.66667,172.87778,93.44444,1241.23333,187.66667,1.0,14.77778,57.24444,6489.65556,8.77778,49.44444,21.55556,5.0,1.0,14.55556,1.0,6.44444,498.47778,Mer_7_1
1291.43333,315.55556,190.21111,132.11111,1562.12222,143.77778,1.22222,18.88889,62.24444,6325.76667,15.44444,60.77778,22.77778,5.88889,1.0,3.33333,1.0,11.6,908.25556,Mer_7_2
1284.76667,292.77778,211.87778,100.22222,1688.9,215.88889,1.22222,20.44444,72.35556,6109.43333,13.33333,80.22222,31.33333,5.66667,1.0,17.66667,1.0,10.4,780.14444,Mer_7_3
